380,3924,4436,284,0
380,3924,4436,284,0
380,3924,4436,284,0
380,3924,4436,284,0
380,3796,4468,284,0
380,3796,4468,284,0
380,3796,4468,284,0
380,3796,4468,284,0
348,3796,4428,284,0
348,3796,4428,284,0
348,3796,4428,284,0
348,3796,4428,284,0
508,3728,4432,284,0
508,3728,4432,284,0
508,3728,4432,284,0
508,3728,4432,284,0
256,3800,4348,284,0
256,3800,4348,284,0
256,3800,4348,284,0
256,3800,4348,284,0
480,3696,4464,284,0
480,3696,4464,284,0
480,3696,4464,284,0
480,3696,4464,284,0
380,3664,4436,284,0
380,3664,4436,284,0
380,3664,4436,284,0
380,3664,4436,284,0
224,3632,4532,284,0
224,3632,4532,284,0
224,3632,4532,284,0
224,3632,4532,284,0
316,3828,4528,284,0
316,3828,4528,284,0
316,3828,4528,284,0
316,3828,4528,284,0
220,3668,4432,284,0
220,3668,4432,284,0
220,3668,4432,284,0
220,3668,4432,284,0
188,3792,4432,284,0
188,3792,4432,284,0
188,3792,4432,284,0
188,3792,4432,284,0
348,3856,4400,284,0
348,3856,4400,284,0
348,3856,4400,284,0
348,3856,4400,284,0
384,3696,4468,284,0
384,3696,4468,284,0
384,3696,4468,284,0
384,3696,4468,284,0
352,3824,4532,284,0
352,3824,4532,284,0
352,3824,4532,284,0
352,3824,4532,284,0
608,3696,4500,284,0
608,3696,4500,284,0
608,3696,4500,284,0
608,3696,4500,284,0
288,3728,4336,284,0
288,3728,4336,284,0
288,3728,4336,284,0
288,3728,4336,284,0
348,3768,4464,284,0
348,3768,4464,284,0
348,3768,4464,284,0
348,3768,4464,284,0
508,3764,4404,284,0
508,3764,4404,284,0
508,3764,4404,284,0
508,3764,4404,284,0
220,3732,4344,284,0
220,3732,4344,284,0
220,3732,4344,284,0
220,3732,4344,284,0
220,3572,4336,284,0
220,3572,4336,284,0
220,3572,4336,284,0
220,3572,4336,284,0
220,3632,4432,284,0
220,3632,4432,284,0
220,3632,4432,284,0
220,3632,4432,284,0
288,3792,4340,284,0
288,3792,4340,284,0
288,3792,4340,284,0
288,3792,4340,284,0
224,3792,4340,284,0
224,3792,4340,284,0
224,3792,4340,284,0
224,3792,4340,284,0
224,3600,4304,284,0
224,3600,4304,284,0
224,3600,4304,284,0
224,3600,4304,284,0
320,3696,4464,284,0
320,3696,4464,284,0
320,3696,4464,284,0
320,3696,4464,284,0
412,3732,4404,284,0
412,3732,4404,284,0
412,3732,4404,284,0
412,3732,4404,284,0
412,3828,4496,284,0
412,3828,4496,284,0
412,3828,4496,284,0
412,3828,4496,284,0
220,3856,4272,284,0
220,3856,4272,284,0
220,3856,4272,284,0
220,3856,4272,284,0
288,3664,4428,284,0
288,3664,4428,284,0
288,3664,4428,284,0
288,3664,4428,284,0
352,3728,4468,284,0
352,3728,4468,284,0
352,3728,4468,284,0
352,3728,4468,284,0
384,3732,4312,284,0
384,3732,4312,284,0
384,3732,4312,284,0
384,3732,4312,284,0
288,3920,4272,284,0
288,3920,4272,284,0
288,3920,4272,284,0
288,3920,4272,284,0
288,3636,4344,284,0
288,3636,4344,284,0
288,3636,4344,284,0
288,3636,4344,284,0
668,3764,4372,284,0
668,3764,4372,284,0
668,3764,4372,284,0
668,3764,4372,284,0
476,3764,4400,284,0
476,3764,4400,284,0
476,3764,4400,284,0
476,3764,4400,284,0
480,3764,4368,284,0
480,3764,4368,284,0
480,3764,4368,284,0
480,3764,4368,284,0
384,3824,4404,284,0
384,3824,4404,284,0
384,3824,4404,284,0
384,3824,4404,284,0
416,3696,4404,284,0
416,3696,4404,284,0
416,3696,4404,284,0
416,3696,4404,284,0
860,3760,4304,284,0
860,3760,4304,284,0
860,3760,4304,284,0
860,3760,4304,284,0
288,3696,4372,284,0
288,3696,4372,284,0
288,3696,4372,284,0
288,3696,4372,284,0
572,3760,4468,284,0
572,3760,4468,284,0
572,3760,4468,284,0
572,3760,4468,284,0
288,3764,4464,284,0
288,3764,4464,284,0
288,3764,4464,284,0
288,3764,4464,284,0
256,3604,4432,284,0
256,3604,4432,284,0
256,3604,4432,284,0
256,3604,4432,284,0
384,3604,4336,284,0
384,3604,4336,284,0
384,3604,4336,284,0
384,3604,4336,284,0
636,3888,4404,284,0
636,3888,4404,284,0
636,3888,4404,284,0
636,3888,4404,284,0
416,3664,4404,284,0
416,3664,4404,284,0
416,3664,4404,284,0
416,3664,4404,284,0
196,3736,4444,284,0
196,3736,4444,284,0
196,3736,4444,284,0
196,3736,4444,284,0
384,3824,4372,284,0
384,3824,4372,284,0
384,3824,4372,284,0
384,3824,4372,284,0
96,3632,4336,284,0
96,3632,4336,284,0
96,3632,4336,284,0
96,3632,4336,284,0
508,3824,4404,284,0
508,3824,4404,284,0
508,3824,4404,284,0
508,3824,4404,284,0
540,3836,4508,284,0
540,3836,4508,284,0
540,3836,4508,284,0
540,3836,4508,284,0
284,3796,4404,284,0
284,3796,4404,284,0
284,3796,4404,284,0
284,3796,4404,284,0
348,3824,4368,284,0
348,3824,4368,284,0
348,3824,4368,284,0
348,3824,4368,284,0
284,3664,4368,284,0
284,3664,4368,284,0
284,3664,4368,284,0
284,3664,4368,284,0
576,3856,4404,284,0
576,3856,4404,284,0
576,3856,4404,284,0
576,3856,4404,284,0
416,3760,4372,284,0
416,3760,4372,284,0
416,3760,4372,284,0
416,3760,4372,284,0
384,3856,4404,284,0
384,3856,4404,284,0
384,3856,4404,284,0
384,3856,4404,284,0
224,3760,4528,284,0
224,3760,4528,284,0
224,3760,4528,284,0
224,3760,4528,284,0
224,3732,4532,284,0
224,3732,4532,284,0
224,3732,4532,284,0
224,3732,4532,284,0
316,3636,4340,284,0
316,3636,4340,284,0
316,3636,4340,284,0
316,3636,4340,284,0
316,3764,4396,284,0
316,3764,4396,284,0
316,3764,4396,284,0
316,3764,4396,284,0
416,3728,4400,284,0
416,3728,4400,284,0
416,3728,4400,284,0
416,3728,4400,284,0
288,3664,4340,284,0
288,3664,4340,284,0
288,3664,4340,284,0
288,3664,4340,284,0
288,3856,4340,284,0
288,3856,4340,284,0
288,3856,4340,284,0
288,3856,4340,284,0
224,3760,4436,284,0
224,3760,4436,284,0
224,3760,4436,284,0
224,3760,4436,284,0
192,3832,4376,284,0
192,3832,4376,284,0
192,3832,4376,284,0
192,3832,4376,284,0
192,3732,4432,284,0
192,3732,4432,284,0
192,3732,4432,284,0
192,3732,4432,284,0
192,3764,4432,284,0
192,3764,4432,284,0
192,3764,4432,284,0
192,3764,4432,284,0
348,3608,4344,284,0
348,3608,4344,284,0
348,3608,4344,284,0
348,3608,4344,284,0
184,3792,4368,284,0
184,3792,4368,284,0
184,3792,4368,284,0
184,3792,4368,284,0
320,3792,4236,284,0
320,3792,4236,284,0
320,3792,4236,284,0
320,3792,4236,284,0
288,3700,4344,284,0
288,3700,4344,284,0
288,3700,4344,284,0
288,3700,4344,284,0
480,3664,4368,284,0
480,3664,4368,284,0
480,3664,4368,284,0
480,3664,4368,284,0
604,3728,4372,284,0
604,3728,4372,284,0
604,3728,4372,284,0
604,3728,4372,284,0
288,3732,4368,284,0
288,3732,4368,284,0
288,3732,4368,284,0
288,3732,4368,284,0
380,3604,4276,284,0
380,3604,4276,284,0
380,3604,4276,284,0
380,3604,4276,284,0
412,3888,4400,284,0
412,3888,4400,284,0
412,3888,4400,284,0
412,3888,4400,284,0
352,3664,4368,284,0
352,3664,4368,284,0
352,3664,4368,284,0
352,3664,4368,284,0
224,3792,4428,284,0
224,3792,4428,284,0
224,3792,4428,284,0
224,3792,4428,284,0
288,3700,4400,284,0
288,3700,4400,284,0
288,3700,4400,284,0
288,3700,4400,284,0
288,3892,4336,284,0
288,3892,4336,284,0
288,3892,4336,284,0
288,3892,4336,284,0
796,3888,4368,284,0
796,3888,4368,284,0
796,3888,4368,284,0
796,3888,4368,284,0
444,3800,4440,284,0
444,3800,4440,284,0
444,3800,4440,284,0
444,3800,4440,284,0
380,3668,4464,284,0
380,3668,4464,284,0
380,3668,4464,284,0
380,3668,4464,284,0
444,3700,4400,284,0
444,3700,4400,284,0
444,3700,4400,284,0
444,3700,4400,284,0
444,3636,4460,284,0
444,3636,4460,284,0
444,3636,4460,284,0
444,3636,4460,284,0
480,3632,4404,284,0
480,3632,4404,284,0
480,3632,4404,284,0
480,3632,4404,284,0
288,3760,4432,284,0
288,3760,4432,284,0
288,3760,4432,284,0
288,3760,4432,284,0
352,3856,4468,284,0
352,3856,4468,284,0
352,3856,4468,284,0
352,3856,4468,284,0
508,3888,4500,284,0
508,3888,4500,284,0
508,3888,4500,284,0
508,3888,4500,284,0
412,3692,4404,284,0
412,3692,4404,284,0
412,3692,4404,284,0
412,3692,4404,284,0
224,3828,4404,284,0
224,3828,4404,284,0
224,3828,4404,284,0
224,3828,4404,284,0
320,3636,4404,284,0
320,3636,4404,284,0
320,3636,4404,284,0
320,3636,4404,284,0
480,3856,4368,284,0
480,3856,4368,284,0
480,3856,4368,284,0
480,3856,4368,284,0
416,3672,4380,284,0
416,3672,4380,284,0
416,3672,4380,284,0
416,3672,4380,284,0
224,3888,4440,284,0
224,3888,4440,284,0
224,3888,4440,284,0
224,3888,4440,284,0
320,3792,4372,284,0
320,3792,4372,284,0
320,3792,4372,284,0
320,3792,4372,284,0
224,3760,4404,284,0
224,3760,4404,284,0
224,3760,4404,284,0
224,3760,4404,284,0
256,3664,4464,284,0
256,3664,4464,284,0
256,3664,4464,284,0
256,3664,4464,284,0
604,3604,4304,284,0
604,3604,4304,284,0
604,3604,4304,284,0
604,3604,4304,284,0
284,3732,4560,284,0
284,3732,4560,284,0
284,3732,4560,284,0
284,3732,4560,284,0
732,3920,4368,284,0
732,3920,4368,284,0
732,3920,4368,284,0
732,3920,4368,284,0
384,3540,4468,284,0
384,3540,4468,284,0
384,3540,4468,284,0
384,3540,4468,284,0
384,3700,4492,284,0
384,3700,4492,284,0
384,3700,4492,284,0
384,3700,4492,284,0
256,3696,4464,284,0
256,3696,4464,284,0
256,3696,4464,284,0
256,3696,4464,284,0
512,3696,4432,284,0
512,3696,4432,284,0
512,3696,4432,284,0
512,3696,4432,284,0
288,3728,4404,284,0
288,3728,4404,284,0
288,3728,4404,284,0
288,3728,4404,284,0
380,3796,4396,284,0
380,3796,4396,284,0
380,3796,4396,284,0
380,3796,4396,284,0
348,3668,4404,284,0
348,3668,4404,284,0
348,3668,4404,284,0
348,3668,4404,284,0
252,3636,4308,284,0
252,3636,4308,284,0
252,3636,4308,284,0
252,3636,4308,284,0
512,3604,4436,284,0
512,3604,4436,284,0
512,3604,4436,284,0
512,3604,4436,284,0
352,3668,4468,284,0
352,3668,4468,284,0
352,3668,4468,284,0
352,3668,4468,284,0
320,3824,4404,284,0
320,3824,4404,284,0
320,3824,4404,284,0
320,3824,4404,284,0
320,3824,4432,284,0
320,3824,4432,284,0
320,3824,4432,284,0
320,3824,4432,284,0
320,3824,4432,284,0
320,3824,4432,284,0
320,3824,4432,284,0
320,3824,4432,284,0
320,3824,4432,284,0
288,3736,4376,284,0
288,3736,4376,284,0
288,3736,4376,284,0
288,3736,4376,284,0
320,3892,4372,284,0
320,3892,4372,284,0
320,3892,4372,284,0
320,3892,4372,284,0
540,3824,4492,284,0
540,3824,4492,284,0
540,3824,4492,284,0
540,3824,4492,284,0
316,3728,4556,284,0
316,3728,4556,284,0
316,3728,4556,284,0
316,3728,4556,284,0
224,3888,4340,284,0
224,3888,4340,284,0
224,3888,4340,284,0
224,3888,4340,284,0
444,3600,4308,284,0
444,3600,4308,284,0
444,3600,4308,284,0
320,3540,4408,284,0
320,3540,4408,284,0
320,3540,4408,284,0
320,3540,4408,284,0
540,3700,4496,284,0
540,3700,4496,284,0
540,3700,4496,284,0
540,3700,4496,284,0
540,3732,4404,284,0
540,3732,4404,284,0
540,3732,4404,284,0
540,3732,4404,284,0
352,3728,4524,284,0
352,3728,4524,284,0
352,3728,4524,284,0
352,3728,4524,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
448,3856,4332,284,0
320,3828,4372,284,0
320,3828,4372,284,0
348,3604,4308,284,0
348,3604,4308,284,0
348,3604,4308,284,0
348,3604,4308,284,0
252,3732,4272,284,0
252,3732,4272,284,0
252,3732,4272,284,0
252,3732,4272,284,0
284,3888,4464,284,0
284,3888,4464,284,0
284,3888,4464,284,0
284,3888,4464,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
320,3632,4432,284,0
668,3760,4308,284,0
668,3760,4308,284,0
668,3760,4308,284,0
668,3760,4308,284,0
476,3732,4404,284,0
476,3732,4404,284,0
476,3732,4404,284,0
476,3732,4404,284,0
412,3796,4400,284,0
412,3796,4400,284,0
412,3796,4400,284,0
412,3796,4400,284,0
508,3732,4336,284,0
508,3732,4336,284,0
508,3732,4336,284,0
508,3732,4336,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
384,3636,4460,284,0
224,3760,4400,284,0
224,3760,4400,284,0
380,3664,4276,284,0
380,3664,4276,284,0
380,3664,4276,284,0
380,3664,4276,284,0
380,3668,4308,284,0
380,3668,4308,284,0
380,3668,4308,284,0
380,3668,4308,284,0
380,3796,4404,284,0
380,3796,4404,284,0
380,3796,4404,284,0
380,3796,4404,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3732,4464,284,0
220,3664,4340,284,0
220,3664,4340,284,0
220,3664,4340,284,0
220,3664,4340,284,0
224,3760,4304,284,0
224,3760,4304,284,0
224,3760,4304,284,0
224,3760,4304,284,0
224,3668,4308,284,0
224,3668,4308,284,0
224,3668,4308,284,0
224,3668,4308,284,0
224,3800,4368,284,0
224,3800,4368,284,0
224,3800,4368,284,0
224,3800,4368,284,0
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
284,0,9227,15949,10
224,3696,4592,284,0
224,3696,4592,284,0
224,3664,4400,284,0
224,3664,4400,284,0
224,3664,4400,284,0
224,3664,4400,284,0
224,3672,4244,284,0
224,3672,4244,284,0
224,3672,4244,284,0
224,3672,4244,284,0
224,3540,4212,284,0
224,3540,4212,284,0
224,3540,4212,284,0
224,3540,4212,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3604,4336,284,0
224,3632,4340,284,0
224,3632,4340,284,0
224,3632,4340,284,0
224,3696,4400,284,0
224,3696,4400,284,0
224,3696,4400,284,0
224,3696,4400,284,0
224,3632,4336,284,0
224,3632,4336,284,0
224,3632,4336,284,0
224,3632,4336,284,0
224,3732,4148,284,0
224,3732,4148,284,0
224,3732,4148,284,0
224,3732,4148,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3540,3988,284,0
224,3664,3956,284,0
224,3664,3956,284,0
224,3664,3956,284,0
224,3664,3956,284,0
224,3760,4052,284,0
224,3760,4052,284,0
224,3760,4052,284,0
224,3760,4052,284,0
224,3760,4276,284,0
224,3760,4276,284,0
224,3760,4276,284,0
224,3760,4276,284,0
224,3608,4144,284,0
224,3608,4144,284,0
224,3608,4144,284,0
224,3608,4144,284,0
224,3608,4144,284,0
224,3604,4716,284,0
224,3604,4716,284,0
224,3632,4660,284,0
224,3632,4660,284,0
224,3632,4660,284,0
224,3632,4660,284,0
224,3860,4692,284,0
224,3860,4692,284,0
224,3860,4692,284,0
224,3860,4692,284,0
256,3856,4756,284,0
256,3856,4756,284,0
256,3856,4756,284,0
256,3856,4756,284,0
224,3636,4628,284,0
224,3636,4628,284,0
224,3636,4628,284,0
224,3636,4628,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
444,3764,4684,284,0
1240,3728,4724,284,0
1240,3728,4724,284,0
1244,3764,4696,284,0
1244,3764,4696,284,0
1244,3764,4696,284,0
1244,3764,4696,284,0
1404,3760,4692,284,0
1404,3760,4692,284,0
1404,3760,4692,284,0
1404,3760,4692,284,0
640,3952,4976,288,0
640,3952,4976,288,0
640,3952,4976,288,0
640,3952,4976,288,0
1500,4112,5104,284,0
1500,4112,5104,284,0
1500,4112,5104,284,0
19748,2622,7168,-12281,27664
19748,2622,7168,-12281,27664
19748,2622,7168,-12281,27664
19748,2622,7168,-12281,27664
19748,2622,7168,-12281,27664
19748,2622,7168,-12281,27664
19748,2622,7168,-12281,27664
19748,2622,7168,-12281,27664
2132,4432,5676,2684,0
2132,4432,5676,2684,0
2132,4432,5676,2684,0
2132,4432,5676,2684,0
2424,4496,5708,2648,0
2424,4496,5708,2648,0
2424,4496,5708,2648,0
2424,4496,5708,2648,0
2520,4556,5672,2932,0
2520,4556,5672,2932,0
2520,4556,5672,2932,0
2520,4556,5672,2932,0
2712,4592,5748,3032,0
2712,4592,5748,3032,0
2712,4592,5748,3032,0
2712,4592,5748,3032,0
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2772,4560,-24752,19748,2622
2516,4688,5936,4376,0
2516,4688,5936,4376,0
2644,4784,5904,4472,0
2644,4784,5904,4472,0
2644,4784,5904,4472,0
2644,4784,5904,4472,0
2680,4876,5968,4500,0
2680,4876,5968,4500,0
2680,4876,5968,4500,0
2680,4876,5968,4500,0
2868,4944,6000,4664,0
2868,4944,6000,4664,0
2868,4944,6000,4664,0
2868,4944,6000,4664,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
2776,4972,6000,4724,0
3760,5164,6028,4984,0
3760,5164,6028,4984,0
3760,5164,6028,4984,0
3824,5260,6060,5072,0
3824,5260,6060,5072,0
3824,5260,6060,5072,0
3824,5260,6060,5072,0
3920,5388,6060,5228,0
3920,5388,6060,5228,0
3920,5388,6060,5228,0
3920,5388,6060,5228,0
4048,5392,6068,5304,0
4048,5392,6068,5304,0
4048,5392,6068,5304,0
4048,5392,6068,5304,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4400,5456,6036,5272,0
4876,5612,6096,5528,0
4876,5612,6096,5528,0
4876,5612,6096,5528,0
4940,5648,6060,5492,0
4940,5648,6060,5492,0
4940,5648,6060,5492,0
4940,5648,6060,5492,0
5132,5648,6064,5464,0
5132,5648,6064,5464,0
5132,5648,6064,5464,0
5132,5648,6064,5464,0
5132,5680,6064,5560,0
5132,5680,6064,5560,0
5132,5680,6064,5560,0
5132,5680,6064,5560,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5324,5676,6056,5620,0
5992,5904,6088,6028,0
5992,5904,6088,6028,0
5992,5904,6088,6028,0
5992,5904,6088,6028,0
6024,5996,6088,6024,0
6024,5996,6088,6024,0
6024,5996,6088,6024,0
6024,5996,6088,6024,0
6056,6028,6148,6060,0
6056,6028,6148,6060,0
6056,6028,6148,6060,0
6056,6028,6148,6060,0
6056,6088,6120,6088,0
6056,6088,6120,6088,0
6056,6088,6120,6088,0
6056,6088,6120,6088,0
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6088,6120,6120,6084,9262
6152,6116,6120,6124,0
6152,6116,6120,6124,0
6152,6116,6120,6124,0
6152,6116,6120,6124,0
6056,6128,6120,6064,0
6056,6128,6120,6064,0
6056,6128,6120,6064,0
6056,6128,6120,6064,0
6120,6160,6120,6084,0
6120,6160,6120,6084,0
6120,6160,6120,6084,0
6120,6160,6120,6084,0
6120,6120,6120,6088,0
6120,6120,6120,6088,0
